Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-14 00:00:00-04:00,94.18000030517578,95.19000244140625,93.80000305175781,94.97000122070312,6262000,0.0,0.0
2024-10-15 00:00:00-04:00,95.25,95.6500015258789,93.68000030517578,94.22000122070312,6535800,0.0,0.0
2024-10-16 00:00:00-04:00,93.7300033569336,96.79000091552734,93.62999725341797,96.75,9936300,0.0,0.0
2024-10-17 00:00:00-04:00,96.93000030517578,97.33000183105469,95.61000061035156,96.54000091552734,9542500,0.0,0.0
2024-10-18 00:00:00-04:00,97.01000213623047,97.54000091552734,96.05000305175781,97.27999877929688,8609700,0.0,0.0
2024-10-21 00:00:00-04:00,97.19999694824219,97.44999694824219,95.94999694824219,96.62000274658203,8189900,0.0,0.0
2024-10-22 00:00:00-04:00,96.19999694824219,97.26000213623047,96.19999694824219,96.73999786376953,5344300,0.0,0.0
2024-10-23 00:00:00-04:00,96.93000030517578,97.13999938964844,95.98999786376953,96.23999786376953,5388500,0.0,0.0
2024-10-24 00:00:00-04:00,96.5999984741211,96.80000305175781,95.25,95.4000015258789,5015300,0.0,0.0
2024-10-25 00:00:00-04:00,95.80999755859375,96.8499984741211,95.01000213623047,95.02999877929688,6638100,0.0,0.0
2024-10-28 00:00:00-04:00,95.22000122070312,96.69000244140625,95.20999908447266,96.19999694824219,8146400,0.0,0.0
2024-10-29 00:00:00-04:00,96.26000213623047,96.62000274658203,95.68000030517578,96.12999725341797,6834400,0.0,0.0
2024-10-30 00:00:00-04:00,95.69999694824219,96.70999908447266,94.94000244140625,95.08000183105469,7718200,0.0,0.0
2024-10-31 00:00:00-04:00,95.2699966430664,96.62999725341797,95.0,96.19999694824219,8147700,0.0,0.0
2024-11-01 00:00:00-04:00,95.69999694824219,96.38999938964844,94.83000183105469,95.80999755859375,7944900,0.0,0.0
2024-11-04 00:00:00-05:00,95.83000183105469,96.0199966430664,95.02999877929688,95.79000091552734,6088000,0.0,0.0
2024-11-05 00:00:00-05:00,95.5999984741211,96.66999816894531,95.25,96.62999725341797,6561700,0.0,0.0
2024-11-06 00:00:00-05:00,98.20999908447266,99.55000305175781,98.20999908447266,98.88999938964844,11325100,0.0,0.0
2024-11-07 00:00:00-05:00,98.77999877929688,99.5199966430664,98.12999725341797,98.93000030517578,7805100,0.0,0.0
2024-11-08 00:00:00-05:00,98.7300033569336,99.26000213623047,97.61000061035156,99.0199966430664,7982100,0.0,0.0
2024-11-11 00:00:00-05:00,99.0,100.9000015258789,99.0,100.86000061035156,9137900,0.0,0.0
2024-11-12 00:00:00-05:00,100.55000305175781,101.29000091552734,99.5,100.98999786376953,9366200,0.0,0.0
2024-11-13 00:00:00-05:00,100.79000091552734,103.19999694824219,100.3499984741211,102.72000122070312,17701300,0.0,0.0
2024-11-14 00:00:00-05:00,110.33000183105469,114.80999755859375,108.4000015258789,109.12000274658203,47436100,0.0,0.0
2024-11-15 00:00:00-05:00,110.25,115.19000244140625,110.25,115.08000183105469,32048000,0.0,0.0
2024-11-18 00:00:00-05:00,113.33000183105469,115.44000244140625,112.88999938964844,113.54000091552734,14236600,0.0,0.0
2024-11-19 00:00:00-05:00,112.05000305175781,112.5,110.81999969482422,112.41999816894531,12166800,0.0,0.0
2024-11-20 00:00:00-05:00,112.26000213623047,114.37000274658203,111.47000122070312,114.26000213623047,9319300,0.0,0.0
2024-11-21 00:00:00-05:00,114.1500015258789,116.25,113.83000183105469,114.72000122070312,10261000,0.0,0.0
2024-11-22 00:00:00-05:00,113.8499984741211,116.33999633789062,113.5999984741211,115.6500015258789,10098000,0.0,0.0
2024-11-25 00:00:00-05:00,115.68000030517578,116.58000183105469,114.93000030517578,116.0,10397800,0.0,0.0
2024-11-26 00:00:00-05:00,116.0,116.41999816894531,115.44000244140625,115.44999694824219,6808100,0.0,0.0
2024-11-27 00:00:00-05:00,115.44999694824219,118.19999694824219,115.44999694824219,117.5999984741211,8142400,0.0,0.0
2024-11-29 00:00:00-05:00,117.26000213623047,117.73999786376953,116.7300033569336,117.47000122070312,5095200,0.0,0.0
2024-12-02 00:00:00-05:00,117.77999877929688,118.62999725341797,116.55000305175781,117.16000366210938,8390500,0.0,0.0
2024-12-03 00:00:00-05:00,117.0,117.2300033569336,115.44999694824219,116.44999694824219,9194000,0.0,0.0
2024-12-04 00:00:00-05:00,115.97000122070312,117.29000091552734,115.83999633789062,116.98999786376953,7996200,0.0,0.0
2024-12-05 00:00:00-05:00,116.55000305175781,117.2699966430664,116.05999755859375,116.5,9823600,0.0,0.0
2024-12-06 00:00:00-05:00,116.55000305175781,117.26000213623047,116.22000122070312,116.7300033569336,6677900,0.0,0.0
2024-12-09 00:00:00-05:00,116.38999938964844,117.18000030517578,113.91000366210938,114.61000061035156,8666100,0.0,0.0
2024-12-10 00:00:00-05:00,114.6500015258789,114.94999694824219,113.72000122070312,114.7300033569336,7526400,0.0,0.0
2024-12-11 00:00:00-05:00,114.63999938964844,115.05000305175781,113.9800033569336,114.61000061035156,6426800,0.0,0.0
2024-12-12 00:00:00-05:00,114.69999694824219,115.01000213623047,114.16000366210938,114.9000015258789,5285100,0.0,0.0
2024-12-13 00:00:00-05:00,114.31999969482422,114.95999908447266,113.30000305175781,113.33999633789062,6823900,0.0,0.0
