Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-22 00:00:00-04:00,100.01000213623047,101.88999938964844,99.80000305175781,100.45999908447266,20650100,0.0,0.0
2024-10-23 00:00:00-04:00,100.16500091552734,100.22000122070312,97.73500061035156,98.0,13638200,0.0,0.0
2024-10-24 00:00:00-04:00,96.79000091552734,97.41000366210938,95.5199966430664,96.36000061035156,13602900,0.0,0.0
2024-10-25 00:00:00-04:00,98.30000305175781,98.9000015258789,97.05000305175781,97.41999816894531,16977100,0.0,0.0
2024-10-28 00:00:00-04:00,99.02999877929688,101.05000305175781,98.77999877929688,99.93000030517578,16044400,0.0,0.0
2024-10-29 00:00:00-04:00,101.44999694824219,101.44999694824219,99.52999877929688,99.83000183105469,13685400,0.0,0.0
2024-10-30 00:00:00-04:00,98.21499633789062,99.80000305175781,97.58000183105469,98.69999694824219,10179900,0.0,0.0
2024-10-31 00:00:00-04:00,97.80000305175781,98.0999984741211,96.75499725341797,97.9800033569336,8379300,0.0,0.0
2024-11-01 00:00:00-04:00,98.22000122070312,98.30000305175781,97.41999816894531,97.58000183105469,8501000,0.0,0.0
2024-11-04 00:00:00-05:00,98.81999969482422,99.87999725341797,98.36000061035156,98.4000015258789,8681900,0.0,0.0
2024-11-05 00:00:00-05:00,99.97000122070312,101.08999633789062,98.95500183105469,99.20999908447266,10804200,0.0,0.0
2024-11-06 00:00:00-05:00,95.80000305175781,97.31999969482422,94.76000213623047,96.7300033569336,18162900,0.0,0.0
2024-11-07 00:00:00-05:00,99.26000213623047,101.0999984741211,99.18000030517578,100.13999938964844,16340400,0.0,0.0
2024-11-08 00:00:00-05:00,96.11000061035156,96.37999725341797,93.69000244140625,94.19000244140625,24879800,0.0,0.0
2024-11-11 00:00:00-05:00,96.16000366210938,96.80000305175781,95.04499816894531,95.41999816894531,12556700,0.0,0.0
2024-11-12 00:00:00-05:00,92.68000030517578,93.33000183105469,91.02999877929688,91.77999877929688,21641900,0.0,0.0
2024-11-13 00:00:00-05:00,92.55000305175781,92.87000274658203,91.27999877929688,92.0,12874500,0.0,0.0
2024-11-14 00:00:00-05:00,90.88999938964844,91.55500030517578,90.01000213623047,90.58000183105469,16946800,0.0,0.0
2024-11-15 00:00:00-05:00,90.19999694824219,90.69999694824219,87.2300033569336,88.58999633789062,31018300,0.0,0.0
2024-11-18 00:00:00-05:00,88.9000015258789,89.5,87.8499984741211,89.3499984741211,13513800,0.0,0.0
2024-11-19 00:00:00-05:00,87.16000366210938,87.94000244140625,86.81800079345703,87.11000061035156,19289000,0.0,0.0
2024-11-20 00:00:00-05:00,87.04000091552734,87.54000091552734,86.5,86.7699966430664,15174500,0.0,0.0
2024-11-21 00:00:00-05:00,86.9800033569336,87.04000091552734,85.44499969482422,85.58000183105469,15869200,0.0,0.0
2024-11-22 00:00:00-05:00,83.5999984741211,83.68000030517578,82.63500213623047,83.12999725341797,24999200,0.0,0.0
2024-11-25 00:00:00-05:00,84.25,85.875,83.75,85.58000183105469,15120100,0.0,0.0
2024-11-26 00:00:00-05:00,85.81500244140625,86.08000183105469,84.86000061035156,85.18000030517578,10241500,0.0,0.0
2024-11-27 00:00:00-05:00,86.97000122070312,87.54000091552734,86.47000122070312,86.58999633789062,13607600,0.0,0.0
2024-11-29 00:00:00-05:00,86.41999816894531,87.48999786376953,85.97000122070312,87.37000274658203,7553500,0.0,0.0
2024-12-02 00:00:00-05:00,86.94000244140625,87.0,85.2699966430664,85.94999694824219,16537200,0.0,0.0
2024-12-03 00:00:00-05:00,86.00499725341797,86.63999938964844,85.37999725341797,85.68000030517578,13660700,0.0,0.0
2024-12-04 00:00:00-05:00,85.94999694824219,85.98999786376953,84.2699966430664,84.93000030517578,13613700,0.0,0.0
2024-12-05 00:00:00-05:00,84.79499816894531,85.0999984741211,83.92500305175781,84.1500015258789,12979600,0.0,0.0
2024-12-06 00:00:00-05:00,86.01000213623047,86.69000244140625,85.9000015258789,85.93000030517578,11751500,0.0,0.0
2024-12-09 00:00:00-05:00,92.01000213623047,94.12000274658203,91.83000183105469,92.31999969482422,32767300,0.0,0.0
2024-12-10 00:00:00-05:00,89.78500366210938,90.55999755859375,89.49500274658203,89.83000183105469,13859200,0.0,0.0
2024-12-11 00:00:00-05:00,88.8949966430664,89.16500091552734,88.0,88.9800033569336,9866000,0.0,0.0
2024-12-12 00:00:00-05:00,89.03500366210938,90.0,88.48999786376953,89.2300033569336,9951200,0.0,0.0
2024-12-13 00:00:00-05:00,88.19000244140625,88.38999938964844,87.23999786376953,87.81999969482422,11592600,0.0,0.0
