Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-19 00:00:00-05:00,551.8599853515625,561.4299926757812,550.5999755859375,561.0900268554688,9522400,0.0,0.0
2024-11-20 00:00:00-05:00,562.9299926757812,566.3499755859375,554.2000122070312,565.52001953125,9797300,0.0,0.0
2024-11-21 00:00:00-05:00,569.52001953125,570.0,549.0499877929688,563.0900268554688,11154700,0.0,0.0
2024-11-22 00:00:00-05:00,563.5499877929688,563.8300170898438,554.5900268554688,559.1400146484375,9164000,0.0,0.0
2024-11-25 00:00:00-05:00,562.0999755859375,572.5900268554688,556.3900146484375,565.1099853515625,13599800,0.0,0.0
2024-11-26 00:00:00-05:00,566.0,577.5,565.2000122070312,573.5399780273438,10356600,0.0,0.0
2024-11-27 00:00:00-05:00,574.8900146484375,574.97998046875,564.0999755859375,569.2000122070312,7200200,0.0,0.0
2024-11-29 00:00:00-05:00,569.0,578.4600219726562,566.9000244140625,574.3200073242188,7130500,0.0,0.0
2024-12-02 00:00:00-05:00,577.5,594.5,575.5700073242188,592.8300170898438,12522400,0.0,0.0
2024-12-03 00:00:00-05:00,595.0,614.2000122070312,591.25,613.6500244140625,14907200,0.0,0.0
2024-12-04 00:00:00-05:00,612.9600219726562,617.780029296875,605.0999755859375,613.780029296875,14697000,0.0,0.0
2024-12-05 00:00:00-05:00,617.0800170898438,619.9000244140625,607.0499877929688,608.9299926757812,8081200,0.0,0.0
2024-12-06 00:00:00-05:00,610.0999755859375,629.7899780273438,608.530029296875,623.77001953125,16935500,0.0,0.0
2024-12-09 00:00:00-05:00,623.9199829101562,626.4000244140625,606.1699829101562,613.5700073242188,11426000,0.0,0.0
2024-12-10 00:00:00-05:00,617.5599975585938,625.5900268554688,612.739990234375,619.3200073242188,10938900,0.0,0.0
2024-12-11 00:00:00-05:00,623.3699951171875,638.4000244140625,621.530029296875,632.6799926757812,10837200,0.0,0.0
2024-12-12 00:00:00-05:00,631.5,636.6599731445312,627.2100219726562,630.7899780273438,7474700,0.0,0.0
2024-12-13 00:00:00-05:00,627.219970703125,631.0800170898438,616.8900146484375,620.3499755859375,8443500,0.0,0.0
